Dataset Name,Comment [Image File Path],Characteristics [Organism],Characteristics [Strain],Characteristics [Mating Type],Characteristics [Genotype],Assay Name,Experimental Condition [Treatment],Experimental Condition [Genotype],Comment [Gene Annotation Comments],Channels,Comment [Gene Identifier 1],Comment [Gene Identifier 2],Comment [Gene Symbol 1],Comment [Gene Symbol 2],Term Source Accession
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos13,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos14,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos15,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos16,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos17,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos18,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos19,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos20,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos21,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos22,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos23,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos24,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos25,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos26,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos27,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos28,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos29,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos30,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos31,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos32,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos33,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos34,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos35,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos36,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos37,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos38,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,3169/Pos39,Saccharomyces cerevisiae,YDA306,mating type a,pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP,YDA306_AGA1y_PRM1r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos0,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos1,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos2,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos3,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos4,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos5,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos6,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos7,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos8,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos9,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos10,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos11,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos12,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos13,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos14,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos15,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos16,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos17,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos18,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos19,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos20,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,3174/Pos21,Saccharomyces cerevisiae,YDA302,mating type a,pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP,YDA302_AGA1y_FIG2r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275
